column_name,question_text,question_type,value,value_label,group
B1_9,"Which of the following best describes your company’s efforts to pursue Strategic Asset Utilization? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,4,Pursued and Completed: Our company has pursued and completed this effort.,
B1_9,"Which of the following best describes your company’s efforts to pursue Strategic Asset Utilization? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,5,I do not understand what Strategic Asset Utilization means or the definition is ambiguous.,
B2_9,"Which of the following best describes the value of Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,0,0 No Value: This capability drives no value for our company.,
B2_9,"Which of the following best describes the value of Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,1,1,
B2_9,"Which of the following best describes the value of Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,2,2,
B2_9,"Which of the following best describes the value of Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,3,3,
B2_9,"Which of the following best describes the value of Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,4,4,
B2_9,"Which of the following best describes the value of Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,5,5 Moderate Value: This capability drives moderate value for our company.,
B2_9,"Which of the following best describes the value of Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,6,6,
B2_9,"Which of the following best describes the value of Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,7,7,
B2_9,"Which of the following best describes the value of Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,8,8,
B2_9,"Which of the following best describes the value of Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,9,9,
B2_9,"Which of the following best describes the value of Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,10,10 Preeminent Value: This capability drives top value for our company.,
B3_9,"Which of the following best describes the difficulty or ease of adopting Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,0,0 No Difficulty: Our pursuit of this initiative has encountered no difficulty.,
B3_9,"Which of the following best describes the difficulty or ease of adopting Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,1,1,
B3_9,"Which of the following best describes the difficulty or ease of adopting Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,2,2,
B3_9,"Which of the following best describes the difficulty or ease of adopting Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,3,3,
B3_9,"Which of the following best describes the difficulty or ease of adopting Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,4,4,
B3_9,"Which of the following best describes the difficulty or ease of adopting Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,5,5 Moderate Difficulty: Our pursuit of this initiative has encountered moderate difficulty.,
B3_9,"Which of the following best describes the difficulty or ease of adopting Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,6,6,
B3_9,"Which of the following best describes the difficulty or ease of adopting Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,7,7,
B3_9,"Which of the following best describes the difficulty or ease of adopting Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,8,8,
B3_9,"Which of the following best describes the difficulty or ease of adopting Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,9,9,
B3_9,"Which of the following best describes the difficulty or ease of adopting Strategic Asset Utilization to your company? Strategic Asset Utilization brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,10,10 Extreme Difficulty: Our pursuit of this initiative has encountered extreme difficulty.,
QB10,Please share some details about your company’s experience with this Strategic Asset Utilization.,text,,,
CP_FLAG_QB10,"Hidden: QB10 = Flag if Cut, Copy, Paste",boolean,1,TRUE,
CP_FLAG_QB10,"Hidden: QB10 = Flag if Cut, Copy, Paste",boolean,0,FALSE,
HID_API_QB10_F1,Dummy holds follow-up question back from smart probe api,text,,,
QB10_Score,Score from api,text,,,
QB10_F1,pipe:HID_API_QB10_F1,text,,,
CP_FLAG_QB10_F1,"Hidden: QB10_F1 = Flag if Cut, Copy, Paste",boolean,1,TRUE,
CP_FLAG_QB10_F1,"Hidden: QB10_F1 = Flag if Cut, Copy, Paste",boolean,0,FALSE,
QB10_F1_Score,Score from api,text,,,
B1_10,"Which of the following best describes your company’s efforts to pursue Production Exploration? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,1,Not Pursued or Planned: Our company hasn’t pursued any effort like this.,
B1_10,"Which of the following best describes your company’s efforts to pursue Production Exploration? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,2,Planning Pursuit: Our company is planning to pursue this effort.,
B1_10,"Which of the following best describes your company’s efforts to pursue Production Exploration? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,3,Partially Pursued and Completed: Our company’s pursuit of this effort is in progress.,
B1_10,"Which of the following best describes your company’s efforts to pursue Production Exploration? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,4,Pursued and Completed: Our company has pursued and completed this effort.,
B1_10,"Which of the following best describes your company’s efforts to pursue Production Exploration? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,5,I do not understand what Production Exploration means or the definition is ambiguous.,
B2_10,"Which of the following best describes the value of Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,0,0 No Value: This capability drives no value for our company.,
B2_10,"Which of the following best describes the value of Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,1,1,
B2_10,"Which of the following best describes the value of Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,2,2,
B2_10,"Which of the following best describes the value of Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,3,3,
B2_10,"Which of the following best describes the value of Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,4,4,
B2_10,"Which of the following best describes the value of Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,5,5 Moderate Value: This capability drives moderate value for our company.,
B2_10,"Which of the following best describes the value of Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,6,6,
B2_10,"Which of the following best describes the value of Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,7,7,
B2_10,"Which of the following best describes the value of Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,8,8,
B2_10,"Which of the following best describes the value of Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,9,9,
B2_10,"Which of the following best describes the value of Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,10,10 Preeminent Value: This capability drives top value for our company.,
B3_10,"Which of the following best describes the difficulty or ease of adopting Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,0,0 No Difficulty: Our pursuit of this initiative has encountered no difficulty.,
B3_10,"Which of the following best describes the difficulty or ease of adopting Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,1,1,
B3_10,"Which of the following best describes the difficulty or ease of adopting Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,2,2,
B3_10,"Which of the following best describes the difficulty or ease of adopting Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,3,3,
B3_10,"Which of the following best describes the difficulty or ease of adopting Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,4,4,
B3_10,"Which of the following best describes the difficulty or ease of adopting Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,5,5 Moderate Difficulty: Our pursuit of this initiative has encountered moderate difficulty.,
B3_10,"Which of the following best describes the difficulty or ease of adopting Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,6,6,
B3_10,"Which of the following best describes the difficulty or ease of adopting Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,7,7,
B3_10,"Which of the following best describes the difficulty or ease of adopting Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,8,8,
B3_10,"Which of the following best describes the difficulty or ease of adopting Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,9,9,
B3_10,"Which of the following best describes the difficulty or ease of adopting Production Exploration to your company? Production Exploration brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,10,10 Extreme Difficulty: Our pursuit of this initiative has encountered extreme difficulty.,
QB11,Please share some details about your company’s experience with this Production Exploration.,text,,,
CP_FLAG_QB11,"Hidden: QB11 = Flag if Cut, Copy, Paste",boolean,1,TRUE,
CP_FLAG_QB11,"Hidden: QB11 = Flag if Cut, Copy, Paste",boolean,0,FALSE,
HID_API_QB11_F1,Dummy holds follow-up question back from smart probe api,text,,,
QB11_Score,Score from api,text,,,
QB11_F1,pipe:HID_API_QB11_F1,text,,,
CP_FLAG_QB11_F1,"Hidden: QB11_F1 = Flag if Cut, Copy, Paste",boolean,1,TRUE,
CP_FLAG_QB11_F1,"Hidden: QB11_F1 = Flag if Cut, Copy, Paste",boolean,0,FALSE,
QB11_F1_Score,Score from api,text,,,
B1_11,"Which of the following best describes your company’s efforts to pursue Connected Factory Security? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,1,Not Pursued or Planned: Our company hasn’t pursued any effort like this.,
B1_11,"Which of the following best describes your company’s efforts to pursue Connected Factory Security? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,2,Planning Pursuit: Our company is planning to pursue this effort.,
B1_11,"Which of the following best describes your company’s efforts to pursue Connected Factory Security? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,3,Partially Pursued and Completed: Our company’s pursuit of this effort is in progress.,
B1_11,"Which of the following best describes your company’s efforts to pursue Connected Factory Security? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,4,Pursued and Completed: Our company has pursued and completed this effort.,
B1_11,"Which of the following best describes your company’s efforts to pursue Connected Factory Security? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,5,I do not understand what Connected Factory Security means or the definition is ambiguous.,
B2_11,"Which of the following best describes the value of Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,0,0 No Value: This capability drives no value for our company.,
B2_11,"Which of the following best describes the value of Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,1,1,
B2_11,"Which of the following best describes the value of Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,2,2,
B2_11,"Which of the following best describes the value of Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,3,3,
B2_11,"Which of the following best describes the value of Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,4,4,
B2_11,"Which of the following best describes the value of Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,5,5 Moderate Value: This capability drives moderate value for our company.,
B2_11,"Which of the following best describes the value of Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,6,6,
B2_11,"Which of the following best describes the value of Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,7,7,
B2_11,"Which of the following best describes the value of Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,8,8,
B2_11,"Which of the following best describes the value of Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,9,9,
B2_11,"Which of the following best describes the value of Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,10,10 Preeminent Value: This capability drives top value for our company.,
B3_11,"Which of the following best describes the difficulty or ease of adopting Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,0,0 No Difficulty: Our pursuit of this initiative has encountered no difficulty.,
B3_11,"Which of the following best describes the difficulty or ease of adopting Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,1,1,
B3_11,"Which of the following best describes the difficulty or ease of adopting Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,2,2,
B3_11,"Which of the following best describes the difficulty or ease of adopting Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,3,3,
B3_11,"Which of the following best describes the difficulty or ease of adopting Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,4,4,
B3_11,"Which of the following best describes the difficulty or ease of adopting Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,5,5 Moderate Difficulty: Our pursuit of this initiative has encountered moderate difficulty.,
B3_11,"Which of the following best describes the difficulty or ease of adopting Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,6,6,
B3_11,"Which of the following best describes the difficulty or ease of adopting Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,7,7,
B3_11,"Which of the following best describes the difficulty or ease of adopting Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,8,8,
B3_11,"Which of the following best describes the difficulty or ease of adopting Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,9,9,
B3_11,"Which of the following best describes the difficulty or ease of adopting Connected Factory Security to your company? Connected Factory Security brings configuration management principles from design into manufacturing, enabling efficient handling of smaller lot sizes and high product variability. This approach streamlines planning, reduces setup and inventory costs, and ensures consistent quality and predictable pricing, even in dynamic production environments.",categorical,10,10 Extreme Difficulty: Our pursuit of this initiative has encountered extreme difficulty.,
QB12,Please share some details about your company’s experience with this Connected Factory Security.,text,,,
CP_FLAG_QB12,"Hidden: QB12 = Flag if Cut, Copy, Paste",boolean,1,TRUE,
CP_FLAG_QB12,"Hidden: QB12 = Flag if Cut, Copy, Paste",boolean,0,FALSE,
HID_API_QB12_F1,Dummy holds follow-up question back from smart probe api,text,,,
QB12_Score,Score from api,text,,,
QB12_F1,pipe:HID_API_QB12_F1,text,,,
CP_FLAG_QB12_F1,"Hidden: QB12_F1 = Flag if Cut, Copy, Paste",boolean,1,TRUE,
CP_FLAG_QB12_F1,"Hidden: QB12_F1 = Flag if Cut, Copy, Paste",boolean,0,FALSE,
QB12_F1_Score,Score from api,text,,,
F1,"Which of the following best describes your company’s official attitude toward cloud-based, manufacturing applications?",categorical,1,Cannot consider,
F1,"Which of the following best describes your company’s official attitude toward cloud-based, manufacturing applications?",categorical,2,Skeptical,
F1,"Which of the following best describes your company’s official attitude toward cloud-based, manufacturing applications?",categorical,3,Open,
F1,"Which of the following best describes your company’s official attitude toward cloud-based, manufacturing applications?",categorical,4,Exploring or Planning Transition,
F1,"Which of the following best describes your company’s official attitude toward cloud-based, manufacturing applications?",categorical,5,In Process of Transitioning,
F1,"Which of the following best describes your company’s official attitude toward cloud-based, manufacturing applications?",categorical,6,"Transitioned, already using such applications",
F2,Which of the following represents the current state of the manufacturing solutions in your company?,categorical,1,"Primarily on-premise: Most of your engineering solutions are installed, operated, and updated on compute hardware run on my company’s premises.",
F2,Which of the following represents the current state of the manufacturing solutions in your company?,categorical,2,Primarily cloud: Most engineering solutions run on private or public cloud services such as Amazon Web Services (AWS) or Microsoft Azure.,
F2,Which of the following represents the current state of the manufacturing solutions in your company?,categorical,3,"Hybrid environment: Some components of your engineering solutions or whole, separate engineering solutions run on your company’s hardware, and some run on public or private cloud services.",
F3,Which of the following best represents the final state of the manufacturing solutions of your company?,categorical,1,"Primarily on-premise: Most of your engineering solutions are installed, operated, and updated on compute hardware run on my company’s premises.",
F3,Which of the following best represents the final state of the manufacturing solutions of your company?,categorical,2,Primarily cloud: Most engineering solutions run on private or public cloud services such as Amazon Web Services (AWS) or Microsoft Azure.,
F3,Which of the following best represents the final state of the manufacturing solutions of your company?,categorical,3,"Hybrid environment: Some components of your engineering solutions or whole, separate engineering solutions run on your company’s hardware, and some run on public or private cloud services.",
F4,Which represents the preferable means of paying for manufacturing solutions?,categorical,1,Per use of a capability or feature,
F4,Which represents the preferable means of paying for manufacturing solutions?,categorical,2,"Per a period (week, month, year)",
F4,Which represents the preferable means of paying for manufacturing solutions?,categorical,3,Per a perpetual license,
F5,Where does security stand when purchasing manufacturing solutions?,categorical,1,No influence,
F5,Where does security stand when purchasing manufacturing solutions?,categorical,2,Small influence,
F5,Where does security stand when purchasing manufacturing solutions?,categorical,3,Moderate influence,
F5,Where does security stand when purchasing manufacturing solutions?,categorical,4,Great influence,
F5,Where does security stand when purchasing manufacturing solutions?,categorical,5,Top priority,
decLang,Captured variable,text,,,
